days_until_expiry,initial_quantity,shelf_life_days,storage_temp,temp_deviation,spoilage_sensitivity,units_sold,daily_demand,sell_through_rate,remaining_quantity,stock_pressure_ratio,velocity_score,sales_volatility,expiry_pressure_index,price_margin_ratio,category_encoded,region_encoded,is_weekend,is_promoted,handling_score,packaging_score,supplier_score,expire_before_sold
1,301,3,22.6,2.6,0.5,183,142,0.6079734219269103,118,0.8309859154929577,47.333333333333336,0.16,0.4154929577464789,0.5064377682403434,0,4,0,0,6,7,9,1
18,432,21,7.9,0.1,0.6,432,27,1.0,0,0.0,1.2857142857142858,0.17,0.0,0.4124293785310734,7,1,0,0,6,6,10,0
7,235,11,5.5,1.5,0.75,172,35,0.7319148936170212,63,1.8,3.1818181818181817,0.27,0.225,0.4623853211009174,3,0,0,0,8,7,6,0
12,127,15,2.5,2.5,0.4,127,21,1.0,0,0.0,1.4,0.32,0.0,0.3805774278215224,1,3,1,0,10,7,6,0
7,419,10,7.2,0.8,0.6,328,57,0.7828162291169452,91,1.5964912280701755,5.7,0.14,0.19956140350877194,0.46777163904235725,7,0,0,0,6,6,9,1
1,220,4,6.2,2.2,0.9,141,72,0.6409090909090909,79,1.0972222222222223,18.0,0.13,0.5486111111111112,0.3593556381660471,8,2,0,0,5,7,9,1
3,174,8,7.3,3.3,0.7,174,35,1.0,0,0.0,4.375,0.44,0.0,0.36524822695035464,2,3,0,0,5,10,9,1
17,32,21,8.8,0.8,0.6,32,3,1.0,0,0.0,0.14285714285714285,0.19,0.0,0.5180327868852459,7,2,1,1,7,8,9,0
2,459,3,-0.2,0.2,0.95,275,168,0.599128540305011,184,1.0952380952380953,56.0,0.27,0.3650793650793651,0.3116760828625235,9,0,0,1,4,8,9,1
535,59,677,2.9,2.1,0.85,41,3,0.6949152542372882,18,6.0,0.004431314623338257,0.3,0.011194029850746268,0.4716544543000386,6,1,1,0,7,5,7,0
1,139,2,21.6,1.6,0.5,104,91,0.7482014388489209,35,0.38461538461538464,45.5,0.12,0.19230769230769232,0.43894165535956586,0,1,0,0,7,8,10,1
10,451,10,8.6,0.6,0.6,315,53,0.6984478935698448,136,2.5660377358490565,5.3,0.42,0.23327615780445968,0.3044692737430167,7,2,0,0,8,8,7,0
0,27,3,15.3,4.7,0.5,27,22,1.0,0,0.0,7.333333333333333,0.49,0.0,0.5414893617021277,0,1,1,0,8,9,9,1
5,315,8,4.5,3.5,0.6,163,44,0.5174603174603175,152,3.4545454545454546,5.5,0.11,0.5757575757575758,0.5962314939434724,7,1,0,0,7,5,9,1
6,377,6,1.7,0.7,0.9,377,87,1.0,0,0.0,14.5,0.49,0.0,0.38599640933572715,5,0,0,1,6,5,6,0
180,305,264,-21.7,1.7,0.3,0,0,0.0,305,0.22939751380118353,0.0,0.42,0.05210173733804476,0.44729064039408867,4,4,0,0,4,7,9,1
21,439,24,2.9,2.1,0.4,439,24,1.0,0,0.0,1.0,0.42,0.0,0.45018450184501846,1,4,0,0,5,5,9,0
10,443,18,3.8,0.2,0.7,443,43,1.0,0,0.0,2.388888888888889,0.15,0.0,0.591304347826087,2,1,1,0,6,8,6,1
2,273,7,20.7,0.7,0.5,142,59,0.5201465201465202,131,2.2203389830508473,8.428571428571429,0.17,0.7401129943502824,0.5789473684210527,0,1,1,0,7,9,6,1
207,336,216,-17.1,2.9,0.3,336,2,1.0,0,0.0,0.009259259259259259,0.4,0.0,0.40625000000000006,4,3,0,0,4,7,9,0
224,388,254,3.4,1.6,0.85,388,3,1.0,0,0.0,0.011811023622047244,0.24,0.0,0.5139776470257031,6,2,1,0,10,5,8,0
307,185,425,5.9,0.9,0.85,0,0,0.0,185,0.22939751380118353,0.0,0.47,0.05210173733804476,0.4873954002420925,6,2,0,1,10,8,6,1
5,497,6,5.9,2.1,0.6,403,88,0.8108651911468813,94,1.0681818181818181,14.666666666666666,0.37,0.178030303030303,0.4985994397759103,7,4,0,0,9,8,9,1
313,400,330,-21.0,1.0,0.3,0,0,0.0,400,0.22939751380118353,0.0,0.11,0.05210173733804476,0.42913385826771655,4,4,0,0,9,7,10,1
9,95,13,4.4,0.4,0.75,95,16,1.0,0,0.0,1.2307692307692308,0.21,0.0,0.3149962321024868,3,3,0,0,6,9,9,0
11,114,15,3.7,0.3,0.7,114,14,1.0,0,0.0,0.9333333333333333,0.11,0.0,0.3255597014925373,2,4,0,0,5,7,7,0
14,334,21,2.3,2.7,0.4,268,16,0.8023952095808383,66,4.125,0.7619047619047619,0.28,0.275,0.46505376344086025,1,2,0,1,5,10,6,1
15,254,20,6.0,1.0,0.4,254,21,1.0,0,0.0,1.05,0.44,0.0,0.3461538461538462,1,2,0,0,8,10,9,0
20,324,29,5.5,1.5,0.7,324,16,1.0,0,0.0,0.5517241379310345,0.38,0.0,0.5984455958549222,2,1,0,0,7,10,9,1
3,189,5,24.7,4.7,0.5,174,76,0.9206349206349206,15,0.19736842105263158,15.2,0.3,0.049342105263157895,0.36488812392426845,0,4,0,0,9,6,7,0
2,296,5,20.4,0.4,0.5,296,93,1.0,0,0.0,18.6,0.27,0.0,0.49498069498069497,0,2,0,0,9,6,10,1
0,361,1,4.3,0.3,0.9,361,576,1.0,0,0.0,576.0,0.25,0.0,0.3719676549865229,8,1,0,1,9,7,10,1
9,71,13,8.6,0.6,0.6,33,3,0.4647887323943662,38,12.666666666666666,0.23076923076923078,0.48,1.2666666666666666,0.4108527131782946,7,1,1,0,9,10,9,1
154,352,207,2.3,2.7,0.85,151,1,0.4289772727272727,201,201.0,0.004830917874396135,0.46,1.2967741935483872,0.38043540697340456,6,2,0,0,4,5,9,1
3,184,4,-1.6,2.6,0.9,184,87,1.0,0,0.0,21.75,0.11,0.0,0.5688622754491018,5,0,1,0,8,5,6,0
2,178,5,-0.2,0.2,0.95,138,59,0.7752808988764045,40,0.6779661016949152,11.8,0.32,0.22598870056497175,0.3855840208423795,9,0,0,0,5,7,9,1
501,246,546,0.4,4.6,0.85,246,1,1.0,0,0.0,0.0018315018315018315,0.34,0.0,0.3618677042801556,6,2,0,0,5,7,9,0
2,192,7,-2.3,2.3,0.95,86,38,0.4479166666666667,106,2.789473684210526,5.428571428571429,0.33,0.9298245614035087,0.4181052631578947,9,1,0,0,8,10,6,1
1,68,3,-1.0,1.0,0.95,61,34,0.8970588235294118,7,0.20588235294117646,11.333333333333334,0.35,0.10294117647058823,0.5471830985915493,9,4,0,1,5,10,7,1
3,401,9,3.0,2.0,0.9,212,70,0.5286783042394015,189,2.7,7.777777777777778,0.46,0.675,0.5172413793103449,5,3,0,0,4,8,6,1
0,139,1,4.5,0.5,0.9,97,212,0.697841726618705,42,0.19811320754716982,212.0,0.43,0.19811320754716982,0.4444444444444445,8,1,0,1,9,5,9,1
13,210,16,5.0,3.0,0.6,210,16,1.0,0,0.0,1.0,0.12,0.0,0.467515923566879,7,4,1,1,7,10,6,1
0,494,1,3.9,0.1,0.9,494,775,1.0,0,0.0,775.0,0.18,0.0,0.35587188612099646,8,2,0,0,10,8,8,1
9,319,11,9.2,1.2,0.6,319,43,1.0,0,0.0,3.909090909090909,0.16,0.0,0.5496535796766744,7,1,0,0,10,7,10,0
4,119,4,1.4,1.4,0.95,119,50,1.0,0,0.0,12.5,0.19,0.0,0.32230439859867654,9,1,0,0,6,10,10,0
1,279,2,2.1,2.1,0.95,247,203,0.8853046594982079,32,0.15763546798029557,101.5,0.46,0.07881773399014778,0.40640222686151706,9,4,0,0,4,8,6,1
19,122,23,7.4,2.4,0.4,85,11,0.6967213114754098,37,3.3636363636363638,0.4782608695652174,0.24,0.16818181818181818,0.4957264957264957,1,2,0,0,10,7,10,0
6,290,6,1.1,1.1,0.95,290,76,1.0,0,0.0,12.666666666666666,0.17,0.0,0.40127776087617884,9,2,0,0,10,5,9,0
104,113,107,6.0,1.0,0.85,0,0,0.0,113,0.22939751380118353,0.0,0.1,0.05210173733804476,0.5018571802249543,6,1,1,1,7,9,9,1
3,474,6,1.5,0.5,0.9,278,120,0.5864978902953587,196,1.6333333333333333,20.0,0.14,0.4083333333333333,0.4977678571428572,5,1,0,0,7,6,10,1
6,378,7,21.7,1.7,0.5,378,70,1.0,0,0.0,10.0,0.15,0.0,0.47619047619047616,0,2,0,0,4,8,10,0
6,318,7,-1.6,1.6,0.95,318,67,1.0,0,0.0,9.571428571428571,0.44,0.0,0.5859349326322707,9,2,0,1,6,7,7,0
14,45,18,4.6,0.4,0.4,43,3,0.9555555555555556,2,0.6666666666666666,0.16666666666666666,0.18,0.04444444444444444,0.4524390243902438,1,4,0,0,8,8,9,1
16,150,17,6.6,1.4,0.6,93,6,0.62,57,9.5,0.35294117647058826,0.16,0.5588235294117647,0.543801652892562,7,4,0,1,7,9,6,1
4,467,4,20.9,0.9,0.5,467,154,1.0,0,0.0,38.5,0.36,0.0,0.5332369942196532,0,2,0,0,6,5,9,0
6,163,12,7.5,0.5,0.6,90,16,0.5521472392638037,73,4.5625,1.3333333333333333,0.49,0.6517857142857143,0.3418530351437699,7,4,0,0,9,9,7,1
2,215,3,2.0,2.0,0.95,150,101,0.6976744186046512,65,0.6435643564356436,33.666666666666664,0.47,0.21452145214521454,0.3645833333333333,9,0,0,0,7,9,9,1
0,134,2,4.1,0.1,0.9,134,144,1.0,0,0.0,72.0,0.2,0.0,0.48673658235657,8,1,1,0,10,7,8,1
1,71,2,6.1,2.1,0.9,49,49,0.6901408450704225,22,0.4489795918367347,24.5,0.35,0.22448979591836735,0.31933842239185756,8,4,0,1,6,10,6,1
19,19,20,3.8,4.2,0.6,0,0,0.0,19,0.22939751380118353,0.0,0.43,0.05210173733804476,0.38,7,4,0,0,4,7,10,1
9,256,14,2.6,1.4,0.75,179,27,0.69921875,77,2.8518518518518516,1.9285714285714286,0.28,0.28518518518518515,0.5109243697478991,3,1,0,0,7,6,6,1
2,405,4,5.9,1.9,0.75,328,198,0.8098765432098766,77,0.3888888888888889,49.5,0.33,0.12962962962962962,0.3776978417266187,3,4,0,0,10,7,9,1
1,108,3,4.0,0.0,0.9,53,46,0.49074074074074076,55,1.1956521739130435,15.333333333333334,0.33,0.5978260869565217,0.37215528781793833,8,0,0,0,9,9,8,1
2,287,3,6.1,2.1,0.9,200,160,0.6968641114982579,87,0.54375,53.333333333333336,0.15,0.18125,0.5904936014625229,8,1,0,0,4,9,6,0
0,307,2,0.5,0.5,0.95,307,271,1.0,0,0.0,135.5,0.19,0.0,0.46262341325811,9,3,0,0,6,8,9,1
15,235,20,3.1,1.9,0.4,235,19,1.0,0,0.0,0.95,0.47,0.0,0.41896551724137926,1,0,0,0,10,6,6,0
1,222,3,3.6,3.6,0.95,125,111,0.5630630630630631,97,0.8738738738738738,37.0,0.47,0.4369369369369369,0.5671043034281547,9,2,0,0,6,7,10,1
497,214,515,3.7,1.3,0.85,214,1,1.0,0,0.0,0.001941747572815534,0.17,0.0,0.30986463357709665,6,3,1,0,5,9,9,0
536,41,695,3.5,1.5,0.85,0,0,0.0,41,0.22939751380118353,0.0,0.14,0.05210173733804476,0.4648365339176011,6,4,1,1,6,7,7,1
220,392,262,-18.4,1.6,0.3,392,2,1.0,0,0.0,0.007633587786259542,0.18,0.0,0.55729794933655,4,2,1,0,6,7,6,0
3,373,9,2.2,1.8,0.7,184,52,0.4932975871313673,189,3.6346153846153846,5.777777777777778,0.29,0.9086538461538461,0.4485106382978723,2,1,0,0,6,10,7,1
310,52,356,-22.6,2.6,0.3,0,0,0.0,52,0.22939751380118353,0.0,0.47,0.05210173733804476,0.35416666666666663,4,4,0,0,6,8,6,1
140,431,150,-21.5,1.5,0.3,431,3,1.0,0,0.0,0.02,0.12,0.0,0.5145081387119603,4,1,1,0,5,9,9,1
5,291,6,21.6,1.6,0.5,291,86,1.0,0,0.0,14.333333333333334,0.21,0.0,0.3063683304647159,0,1,0,1,5,5,6,0
7,181,10,9.3,4.3,0.4,105,16,0.580110497237569,76,4.75,1.6,0.44,0.59375,0.4830011723329425,1,2,0,1,4,9,7,1
323,427,354,-20.0,0.0,0.3,0,0,0.0,427,0.22939751380118353,0.0,0.46,0.05210173733804476,0.5586034912718204,4,2,0,0,9,5,10,1
18,109,22,3.6,1.4,0.4,109,7,1.0,0,0.0,0.3181818181818182,0.37,0.0,0.4483985765124555,1,0,0,0,9,10,9,0
2,347,3,22.5,2.5,0.5,347,163,1.0,0,0.0,54.333333333333336,0.32,0.0,0.4504504504504505,0,1,0,1,5,8,10,1
5,274,10,2.8,1.2,0.75,261,42,0.9525547445255474,13,0.30952380952380953,4.2,0.29,0.05158730158730159,0.3015463917525773,3,1,1,0,6,6,8,1
282,370,365,-20.9,0.9,0.3,370,3,1.0,0,0.0,0.00821917808219178,0.19,0.0,0.5297202797202797,4,2,0,0,10,6,7,0
119,450,155,-19.2,0.8,0.3,213,2,0.47333333333333333,237,118.5,0.012903225806451613,0.48,0.9875,0.4376675603217158,4,0,0,0,9,8,8,1
0,28,4,6.3,2.3,0.9,10,8,0.35714285714285715,18,2.25,2.0,0.34,2.25,0.5199089874857793,8,3,0,0,9,5,9,1
230,167,236,-19.9,0.1,0.3,0,0,0.0,167,0.22939751380118353,0.0,0.46,0.05210173733804476,0.395879732739421,4,2,0,0,9,7,8,1
268,17,296,-20.7,0.7,0.3,0,0,0.0,17,0.22939751380118353,0.0,0.11,0.05210173733804476,0.3169550173010381,4,4,0,0,10,6,7,1
3,17,5,8.6,4.6,0.9,17,9,1.0,0,0.0,1.8,0.2,0.0,0.34451901565995535,8,3,0,0,7,5,6,0
593,490,631,3.7,1.3,0.85,490,1,1.0,0,0.0,0.001584786053882726,0.44,0.0,0.3545347467608952,6,1,0,0,5,10,8,0
250,29,297,-21.1,1.1,0.3,0,0,0.0,29,0.22939751380118353,0.0,0.32,0.05210173733804476,0.5160455486542443,4,4,0,0,7,8,9,1
167,455,225,-20.8,0.8,0.3,200,1,0.43956043956043955,255,255.0,0.0044444444444444444,0.13,1.5178571428571428,0.4784210526315789,4,2,1,0,4,8,9,1
6,287,11,9.1,1.1,0.6,181,28,0.6306620209059234,106,3.7857142857142856,2.5454545454545454,0.4,0.5408163265306122,0.42608695652173917,7,2,0,0,10,10,10,1
4,384,7,19.1,0.9,0.5,384,101,1.0,0,0.0,14.428571428571429,0.19,0.0,0.4935483870967742,0,1,1,1,5,5,10,0
0,351,2,1.6,1.6,0.95,351,234,1.0,0,0.0,117.0,0.22,0.0,0.5685714285714286,9,1,0,1,7,10,9,1
364,251,412,4.9,0.1,0.85,251,1,1.0,0,0.0,0.0024271844660194173,0.11,0.0,0.5003069367710251,6,3,0,0,7,5,7,0
189,99,241,4.4,0.6,0.85,69,1,0.696969696969697,30,30.0,0.004149377593360996,0.39,0.15789473684210525,0.5592478234460417,6,4,0,0,10,5,10,0
449,292,562,3.9,1.1,0.85,292,1,1.0,0,0.0,0.0017793594306049821,0.42,0.0,0.3202428626792404,6,0,0,0,9,10,10,0
7,258,15,3.9,0.1,0.7,191,30,0.7403100775193798,67,2.2333333333333334,2.0,0.34,0.2791666666666667,0.3457943925233646,2,2,1,0,7,7,7,1
6,168,9,1.9,0.9,0.9,150,33,0.8928571428571429,18,0.5454545454545454,3.6666666666666665,0.16,0.07792207792207792,0.31685166498486383,5,1,0,0,4,10,9,0
9,123,10,0.9,0.1,0.9,123,19,1.0,0,0.0,1.9,0.14,0.0,0.35903919089759795,5,2,0,0,10,7,8,0
12,276,14,4.5,0.5,0.75,276,33,1.0,0,0.0,2.357142857142857,0.34,0.0,0.4054054054054054,3,2,0,0,9,7,6,0
4,314,6,-1.6,1.6,0.95,219,117,0.697452229299363,95,0.811965811965812,19.5,0.46,0.1623931623931624,0.5133848899464604,9,1,1,1,5,6,6,0
155,499,182,-21.4,1.4,0.3,153,1,0.3066132264529058,346,346.0,0.005494505494505495,0.44,2.217948717948718,0.3494444444444444,4,1,0,1,4,10,9,1
3,495,7,1.0,0.0,0.9,353,134,0.7131313131313132,142,1.0597014925373134,19.142857142857142,0.31,0.26492537313432835,0.3491204330175914,5,0,1,0,8,10,10,1
1,278,5,20.2,0.2,0.5,155,82,0.5575539568345323,123,1.5,16.4,0.45,0.75,0.5129032258064516,0,4,0,0,6,9,10,1
2,305,6,1.1,0.1,0.9,174,85,0.5704918032786885,131,1.5411764705882354,14.166666666666666,0.15,0.5137254901960785,0.3690675600223339,5,2,1,0,5,7,6,1
88,421,111,3.8,1.2,0.85,421,9,1.0,0,0.0,0.08108108108108109,0.4,0.0,0.33502194357366766,6,2,1,0,10,9,10,0
428,488,559,5.1,0.1,0.85,387,1,0.7930327868852459,101,101.0,0.0017889087656529517,0.29,0.23543123543123542,0.31122046330253933,6,2,0,0,6,8,10,1
3,36,6,4.1,0.1,0.75,25,13,0.6944444444444444,11,0.8461538461538461,2.1666666666666665,0.14,0.21153846153846154,0.5040803515379786,3,4,0,0,6,8,8,0
15,379,18,3.8,0.2,0.7,265,35,0.6992084432717678,114,3.257142857142857,1.9444444444444444,0.18,0.20357142857142857,0.3294117647058824,2,3,0,0,8,10,9,0
78,43,83,-21.3,1.3,0.3,0,0,0.0,43,0.22939751380118353,0.0,0.14,0.05210173733804476,0.5516528925619835,4,0,0,0,9,7,8,1
479,495,511,6.0,1.0,0.85,495,1,1.0,0,0.0,0.0019569471624266144,0.49,0.0,0.4208817431443884,6,3,0,1,4,7,8,1
3,404,7,0.0,0.0,0.95,208,74,0.5148514851485149,196,2.6486486486486487,10.571428571428571,0.18,0.6621621621621622,0.34633385335413414,9,2,0,0,9,7,9,1
9,133,10,-0.5,1.5,0.9,133,22,1.0,0,0.0,2.2,0.19,0.0,0.4816753926701571,5,0,0,1,4,8,6,0
1,229,5,19.8,0.2,0.5,92,62,0.4017467248908297,137,2.2096774193548385,12.4,0.17,1.1048387096774193,0.42923076923076925,0,2,0,1,4,7,9,1
29,383,30,2.8,1.2,0.7,383,21,1.0,0,0.0,0.7,0.11,0.0,0.5930555555555554,2,3,1,1,8,8,10,0
2,185,3,1.0,0.0,0.9,125,88,0.6756756756756757,60,0.6818181818181818,29.333333333333332,0.31,0.22727272727272727,0.5549668874172186,5,2,0,0,8,8,10,1
10,150,13,7.9,2.9,0.4,149,21,0.9933333333333333,1,0.047619047619047616,1.6153846153846154,0.37,0.004329004329004329,0.38268792710706145,1,0,0,0,6,10,6,0
143,257,184,-19.7,0.3,0.3,257,3,1.0,0,0.0,0.016304347826086956,0.25,0.0,0.5718717683557394,4,1,1,0,8,9,7,0
119,59,128,-19.6,0.4,0.3,41,2,0.6949152542372882,18,9.0,0.015625,0.3,0.075,0.5968147527242247,4,4,0,0,5,8,10,0
13,229,22,6.8,2.8,0.7,140,13,0.611353711790393,89,6.846153846153846,0.5909090909090909,0.21,0.489010989010989,0.5810983397190295,2,1,0,0,10,6,8,1
20,393,24,4.5,0.5,0.7,393,29,1.0,0,0.0,1.2083333333333333,0.41,0.0,0.3278688524590164,2,2,0,0,7,7,8,0
0,176,3,20.9,0.9,0.5,176,114,1.0,0,0.0,38.0,0.12,0.0,0.3147286821705427,0,4,1,1,4,7,8,1
184,198,239,5.3,0.3,0.85,0,0,0.0,198,0.22939751380118353,0.0,0.35,0.05210173733804476,0.5457693381736946,6,1,0,0,6,10,8,1
2,394,7,3.2,0.8,0.7,282,94,0.7157360406091371,112,1.1914893617021276,13.428571428571429,0.34,0.39716312056737585,0.5381750465549349,2,0,0,0,7,8,8,1
9,187,10,4.9,0.9,0.75,187,23,1.0,0,0.0,2.3,0.25,0.0,0.48573573573573575,3,1,0,0,10,5,8,0
1,479,4,3.4,3.4,0.95,268,181,0.5594989561586639,211,1.1657458563535912,45.25,0.25,0.5828729281767956,0.5219330855018588,9,1,0,0,6,9,9,1
2,57,4,-1.6,2.6,0.9,39,24,0.6842105263157895,18,0.75,6.0,0.29,0.25,0.4375359815774324,5,0,1,0,9,6,9,1
7,363,8,4.1,0.9,0.4,363,84,1.0,0,0.0,10.5,0.44,0.0,0.5267727930535456,1,1,0,1,5,8,9,0
2,73,5,-0.7,1.7,0.9,58,15,0.7945205479452054,15,1.0,3.0,0.18,0.3333333333333333,0.5290884104443426,5,0,0,0,5,10,7,1
7,350,10,2.5,1.5,0.75,332,59,0.9485714285714286,18,0.3050847457627119,5.9,0.14,0.038135593220338986,0.5582386363636364,3,4,1,0,5,10,8,0
4,382,7,22.4,2.4,0.5,365,82,0.9554973821989529,17,0.2073170731707317,11.714285714285714,0.44,0.04146341463414634,0.37499999999999994,0,4,0,0,10,8,6,1
4,210,7,3.7,0.3,0.75,210,77,1.0,0,0.0,11.0,0.37,0.0,0.5740112994350283,3,0,1,0,5,9,9,0
0,242,4,2.4,1.4,0.9,157,88,0.6487603305785123,85,0.9659090909090909,22.0,0.32,0.9659090909090909,0.45557122708039494,5,4,0,0,8,7,6,1
14,395,21,2.7,1.3,0.7,276,25,0.6987341772151898,119,4.76,1.1904761904761905,0.3,0.3173333333333333,0.5317829457364341,2,1,0,0,4,5,9,1
185,390,213,-21.3,1.3,0.3,0,0,0.0,390,0.22939751380118353,0.0,0.15,0.05210173733804476,0.4138240574506284,4,4,1,1,5,8,9,1
5,103,7,2.0,2.0,0.75,72,23,0.6990291262135923,31,1.3478260869565217,3.2857142857142856,0.32,0.2246376811594203,0.34965034965034963,3,2,1,0,7,9,9,0
6,124,9,7.9,2.9,0.4,124,24,1.0,0,0.0,2.6666666666666665,0.38,0.0,0.4302554027504912,1,3,0,0,9,8,8,0
0,212,2,21.6,1.6,0.5,212,217,1.0,0,0.0,108.5,0.21,0.0,0.5463917525773195,0,2,0,0,8,9,8,1
340,125,363,2.9,2.1,0.85,125,2,1.0,0,0.0,0.005509641873278237,0.2,0.0,0.43857199840446753,6,1,1,0,7,7,6,0
2,122,4,6.3,2.3,0.9,85,46,0.6967213114754098,37,0.8043478260869565,11.5,0.15,0.26811594202898553,0.4678966789667897,8,4,1,0,5,6,9,1
88,163,98,-20.5,0.5,0.3,71,1,0.43558282208588955,92,92.0,0.01020408163265306,0.46,1.0337078651685394,0.38339920948616596,4,1,0,0,9,9,9,1
32,277,49,5.9,0.9,0.85,193,8,0.6967509025270758,84,10.5,0.16326530612244897,0.25,0.3181818181818182,0.3046886270738158,6,4,0,0,7,7,9,1
18,174,21,4.1,0.1,0.7,174,9,1.0,0,0.0,0.42857142857142855,0.2,0.0,0.5594315245478036,2,1,0,0,5,6,6,1
182,10,213,-22.9,2.9,0.3,0,0,0.0,10,0.22939751380118353,0.0,0.25,0.05210173733804476,0.5479840999432141,4,1,1,0,7,5,9,1
11,447,13,2.3,1.7,0.7,447,44,1.0,0,0.0,3.3846153846153846,0.26,0.0,0.3193612774451097,2,2,0,0,6,10,8,0
19,294,28,6.7,2.7,0.7,281,15,0.95578231292517,13,0.8666666666666667,0.5357142857142857,0.5,0.043333333333333335,0.4987714987714988,2,2,0,0,8,9,9,1
3,451,6,5.9,1.9,0.75,273,96,0.6053215077605322,178,1.8541666666666667,16.0,0.25,0.4635416666666667,0.5490683229813665,3,3,0,0,8,9,10,1
3,474,5,2.0,2.0,0.7,474,205,1.0,0,0.0,41.0,0.31,0.0,0.4165067178502879,2,0,1,0,4,10,6,0
3,371,5,0.4,0.4,0.95,371,85,1.0,0,0.0,17.0,0.11,0.0,0.41410414104141047,9,1,0,0,5,5,6,1
7,312,7,0.6,0.4,0.9,312,67,1.0,0,0.0,9.571428571428571,0.34,0.0,0.4915705412599822,5,4,0,0,5,9,8,0
356,298,365,-17.7,2.3,0.3,0,0,0.0,298,0.22939751380118353,0.0,0.44,0.05210173733804476,0.34617737003058113,4,2,1,1,8,5,8,1
1,11,3,19.6,0.4,0.5,9,6,0.8181818181818182,2,0.3333333333333333,2.0,0.44,0.16666666666666666,0.4095563139931741,0,3,0,0,9,9,6,1
2,163,3,6.5,1.5,0.6,136,73,0.8343558282208589,27,0.3698630136986301,24.333333333333332,0.34,0.1232876712328767,0.41964285714285715,7,4,0,0,8,7,10,1
3,235,9,9.5,1.5,0.6,69,24,0.2936170212765957,166,6.916666666666667,2.6666666666666665,0.38,1.7291666666666667,0.30914826498422715,7,2,0,1,5,8,6,1
7,442,10,3.4,2.4,0.9,309,76,0.6990950226244343,133,1.75,7.6,0.36,0.21875,0.48024582967515367,5,4,0,0,4,8,8,0
253,216,322,5.8,0.8,0.85,216,1,1.0,0,0.0,0.003105590062111801,0.13,0.0,0.36241495870951185,6,1,0,0,4,7,10,0
81,66,107,-18.9,1.1,0.3,46,1,0.696969696969697,20,20.0,0.009345794392523364,0.49,0.24390243902439024,0.5314083080040527,4,1,0,0,7,6,6,0
13,367,18,1.6,2.4,0.7,367,29,1.0,0,0.0,1.6111111111111112,0.23,0.0,0.32178217821782173,2,3,0,0,10,9,7,0
0,84,1,1.4,2.6,0.9,84,105,1.0,0,0.0,105.0,0.34,0.0,0.5074224021592443,8,2,0,1,5,7,8,1
20,10,23,1.3,2.7,0.7,10,2,1.0,0,0.0,0.08695652173913043,0.5,0.0,0.30131004366812225,2,2,0,0,4,5,6,0
1,291,3,3.1,2.1,0.9,202,148,0.6941580756013745,89,0.6013513513513513,49.333333333333336,0.42,0.30067567567567566,0.5030959752321982,5,1,0,0,4,7,9,1
4,97,10,4.2,0.8,0.4,95,13,0.979381443298969,2,0.15384615384615385,1.3,0.11,0.03076923076923077,0.41883767535070143,1,1,0,0,9,9,9,1
15,427,18,9.7,1.7,0.6,298,31,0.6978922716627635,129,4.161290322580645,1.7222222222222223,0.47,0.2600806451612903,0.5504087193460491,7,1,0,1,10,7,10,0
386,267,495,3.8,1.2,0.85,0,0,0.0,267,0.22939751380118353,0.0,0.35,0.05210173733804476,0.3532634032634032,6,1,0,0,10,5,9,1
5,52,5,20.0,0.0,0.5,52,22,1.0,0,0.0,4.4,0.42,0.0,0.34538152610441775,0,2,1,1,4,5,7,0
0,435,3,6.4,1.6,0.6,435,284,1.0,0,0.0,94.66666666666667,0.47,0.0,0.34959349593495936,7,3,0,0,10,9,6,1
50,480,66,-20.7,0.7,0.3,326,9,0.6791666666666667,154,17.11111111111111,0.13636363636363635,0.41,0.3355119825708061,0.3246666666666666,4,1,0,0,8,8,8,1
5,210,9,-2.4,3.4,0.9,167,32,0.7952380952380952,43,1.34375,3.5555555555555554,0.35,0.22395833333333334,0.5996797437950361,5,4,0,0,10,7,6,1
4,14,7,-0.6,0.6,0.95,6,2,0.42857142857142855,8,4.0,0.2857142857142857,0.44,0.8,0.3931623931623931,9,1,0,0,8,10,6,1
3,282,4,-0.8,0.8,0.95,268,105,0.950354609929078,14,0.13333333333333333,26.25,0.37,0.03333333333333333,0.3881443298969072,9,2,0,1,10,10,7,0
22,396,25,1.6,3.4,0.4,396,16,1.0,0,0.0,0.64,0.46,0.0,0.5840597758405978,1,1,0,0,6,10,7,1
6,70,8,1.8,0.8,0.9,49,8,0.7,21,2.625,1.0,0.17,0.375,0.30203545633617856,5,1,0,0,4,6,7,1
31,342,33,6.1,1.1,0.85,342,14,1.0,0,0.0,0.42424242424242425,0.14,0.0,0.30315258511979826,6,1,1,0,10,5,9,0
13,55,17,2.7,1.3,0.7,49,5,0.8909090909090909,6,1.2,0.29411764705882354,0.29,0.08571428571428572,0.40663900414937765,2,2,0,0,9,10,10,0
277,47,356,-22.4,2.4,0.3,0,0,0.0,47,0.22939751380118353,0.0,0.22,0.05210173733804476,0.34566473988439306,4,3,0,0,9,5,8,1
0,142,3,23.5,3.5,0.5,142,76,1.0,0,0.0,25.333333333333332,0.15,0.0,0.5106609808102346,0,1,0,0,5,5,9,1
24,208,26,4.5,0.5,0.7,208,11,1.0,0,0.0,0.4230769230769231,0.37,0.0,0.44913151364764264,2,3,0,0,4,7,10,0
2,235,5,-0.8,4.8,0.7,235,64,1.0,0,0.0,12.8,0.36,0.0,0.412621359223301,2,3,0,0,7,7,10,1
